Credit Note Date,Issued Date,Product ID,Issued Date,CreditNotes ID,Credit Note Number,Credit Note Status,Accounts Receivable,Customer Name,Billing Attention,Billing Address,Billing Street 2,Billing City,Billing State,Billing Country,Billing Code,Billing Phone,Billing Fax,Shipping Attention,Shipping Address,Shipping Street 2,Shipping City,Shipping State,Shipping Country,Shipping Phone,Shipping Code,Shipping Fax,Is Export Without LUT/Bond,Tax Collected From Customer,Customer ID,Currency Code,Exchange Rate,Is Inclusive Tax,Total,Balance,Entity Discount Percent,Notes,Terms & Conditions,Reference#,Shipping Charge,Shipping Charge Tax ID,Shipping Charge Tax Amount,Shipping Charge Tax Name,Shipping Charge Tax %,Shipping Charge Tax Type,Shipping Charge Tax Exemption Code,Shipping Charge SAC Code,Shipping Charge Account,Adjustment,Adjustment Account,Branch ID,e-Invoice Status,e-Invoice Reference Number,TCS Amount,Associated Invoice Number,Associated Invoice Date,TDS Amount,TDS Name,TDS Section Code,TDS Section,TDS Percentage,E-WayBill Number,E-WayBill Generated Time,E-WayBill Status,E-WayBill Cancelled Time,E-WayBill Expired Time,Transporter Name,Transporter ID,Dispatch Attention,Dispatch Address,Dispatch Street2,Dispatch City,Dispatch State,Dispatch Country,Dispatch Code,Dispatch Phone,Is Discount Before Tax,Item Name,Is Tax Calculated on Label Price,Discount,Discount Amount,Quantity,Item Desc,Item Tax Amount,Item Total,Applied Invoice Number,Branch Name,CGST Rate %,SGST Rate %,IGST Rate %,CESS Rate %,CGST(FCY),SGST(FCY),IGST(FCY),CESS(FCY),CGST,SGST,IGST,CESS,Reason,Project ID,Project Name,e-Invoice QRJson,e-Invoice QR Raw Data,e-Invoice Ack Number,e-Invoice Ack Date,e-Invoice Cancel Remark,e-Invoice Cancel Reason,e-Invoice Failure Reason,Supplier Org Name,Supplier GST Registration Number,Supplier Street Address,Supplier City,Supplier State,Supplier Country,Supplier ZipCode,Supplier Phone,Supplier E-Mail,Supply Type,Tax1 ID,Item Tax,Item Tax %,Item Tax Type,Reverse Charge Tax Name,Reverse Charge Tax Rate,Reverse Charge Tax Type,Item TDS Name,Item TDS Percentage,Item TDS Amount,Item TDS Section Code,Item TDS Section,Place of Supply(With State Code),GST Treatment,GST Identification Number (GSTIN),TCS Tax Name,TCS Percentage,Nature Of Collection,Sales person,Discount Type,Place of Supply,SubTotal,Round Off,Adjustment Description,Reference Invoice Type,Item Type,Template Name,Usage unit,Item Price,HSN/SAC,Account,Account Code,SKU,UPC,MPN,EAN,ISBN,Batch ID,Batch Reference#,Manufacturer Batch#,Manufactured Date,Expiry Date,MRP,Quantity In,Serial Numbers,Loaction,Item Tax Exemption Reason,Entity Discount Amount,Warehouse Name,Kit Combo Item Name,Item.CF.No of pcs in Master carton
2025-08-04,,99381000016785236,,99381000023737121,CN-00202,Closed,Accounts Receivable,CENTRAL TRADERS,,"Court Road
Tirur",,Malappuram,Kerala,India,676101,7034181000,,,"Court Road
Tirur",,Malappuram,Kerala,India,7034181000,676101,,NO,NO,99381000001392083,INR,1.00,false,22727.00,0.00,0.00,,,,0.00,,,,,,,,,0.00,Other Charges,99381000000098082,Pushed,cac04dad85fded9d65847c41022508ef49bc2ea0a190db1b14d95b4b87804c28,,YES/25-26/0915,2025-07-15,0.000,,,,0.00,,,,,,,,,,,,,,,,true,TABLE TOP SCALE PC (RED-AD),FALSE,0.00,0.0,16.00,"Max: 20kg  Min : 40g e : 2g Class III
Display : Red
Serial No : Y07186 - Y07201 (STAMPED)",2448.00,13600.00,YES/25-26/0915,Cochin,9.00,9.00,0.00,0.00,1224.00,1224.00,0.00,0.00,1224.00,1224.00,0.00,0.00,Sales Return,,,"{""SellerGstin"":""32AAFCI1950F1ZZ"",""BuyerGstin"":""32AFKPA2174A1Z9"",""DocNo"":""CN-00202"",""DocTyp"":""CRN"",""DocDt"":""04/08/2025"",""TotInvVal"":22727.0,""ItemCnt"":3,""MainHsnCode"":""84238190"",""Irn"":""cac04dad85fded9d65847c41022508ef49bc2ea0a190db1b14d95b4b87804c28"",""IrnDt"":""2025-08-04 12:51:00""}",eyJhbGciOiJSUzI1NiIsImtpZCI6IjRERTE1NDRBRTY5NUJEQzg0RUM3QkMxMkYyRjU3RjgxM0Y0NEUzMDEiLCJ4NXQiOiJUZUZVU3VhVnZjaE94N3dTOHZWX2dUOUU0d0UiLCJ0eXAiOiJKV1QifQ.eyJpc3MiOiJOSUMiLCJkYXRhIjoie1wiU2VsbGVyR3N0aW5cIjpcIjMyQUFGQ0kxOTUwRjFaWlwiLFwiQnV5ZXJHc3RpblwiOlwiMzJBRktQQTIxNzRBMVo5XCIsXCJEb2NOb1wiOlwiQ04tMDAyMDJcIixcIkRvY1R5cFwiOlwiQ1JOXCIsXCJEb2NEdFwiOlwiMDQvMDgvMjAyNVwiLFwiVG90SW52VmFsXCI6MjI3MjcuMCxcIkl0ZW1DbnRcIjozLFwiTWFpbkhzbkNvZGVcIjpcIjg0MjM4MTkwXCIsXCJJcm5cIjpcImNhYzA0ZGFkODVmZGVkOWQ2NTg0N2M0MTAyMjUwOGVmNDliYzJlYTBhMTkwZGIxYjE0ZDk1YjRiODc4MDRjMjhcIixcIklybkR0XCI6XCIyMDI1LTA4LTA0IDEyOjUxOjAwXCJ9In0.jvX4KfwAzHC1iitXTWyvqOI_U56H2b_d7-24Pv9EBtcjvw5ofHDhyhyUP8rjvz1cghZBXbSqlhHl84TVBK8HWXFR8UXYfxE44pamYh9hF2YNoK0dXfrwGJxTOW4WPj2OWJWVQMpAIttVAxIYga07T3EGNbsZG-YNthSsNduDz0rEY7ct4NllTfg40Y_ZBGPjUd1KSdH5UQGubY8uUMs3nfjYFRqI3G-nw4QEpGpLMSzxq_uDMTfRcl7Ofx1Z5uWjWjOjW4l4z7G0B0aFZiArwBGpS9FOhlTZ5q6j7_McHtg70PsZCRMet8KNNW_LO0jESjwFoVvwFeq8sMdbmRQFdA,152522583558164,2025-08-04 12:51:00,,,,INTERWEIGHING PVT LTD,32AAFCI1950F1ZZ,3PL Warehouse : C/O LOGIWIZ LOGISTICS INDIA PVT LTD,COCHIN,Kerala,India,683503,8803333444,admin@yesweigh.in,Taxable,99381000000006208,GST18,18.00,Tax Group,,,,,,0.000,,,32-Kerala,business_gst,32AFKPA2174A1Z9,,,,Others,entity_level,KL,19260.00,0.20,Adjustment,Registered,goods,Spreadsheet Template,nos,850.00,84238190,Sales,,ATM30RAD,,,,,,,,,,,,,,,0.000,Cochin,,
2025-08-04,,99381000000172016,,99381000023737121,CN-00202,Closed,Accounts Receivable,CENTRAL TRADERS,,"Court Road
Tirur",,Malappuram,Kerala,India,676101,7034181000,,,"Court Road
Tirur",,Malappuram,Kerala,India,7034181000,676101,,NO,NO,99381000001392083,INR,1.00,false,22727.00,0.00,0.00,,,,0.00,,,,,,,,,0.00,Other Charges,99381000000098082,Pushed,cac04dad85fded9d65847c41022508ef49bc2ea0a190db1b14d95b4b87804c28,,YES/25-26/0915,2025-07-15,0.000,,,,0.00,,,,,,,,,,,,,,,,true,Government Stamping Fee / Expense for 20 KG,FALSE,0.00,0.0,16.00,,921.60,5120.00,YES/25-26/0915,Cochin,9.00,9.00,0.00,0.00,460.80,460.80,0.00,0.00,460.80,460.80,0.00,0.00,Sales Return,,,"{""SellerGstin"":""32AAFCI1950F1ZZ"",""BuyerGstin"":""32AFKPA2174A1Z9"",""DocNo"":""CN-00202"",""DocTyp"":""CRN"",""DocDt"":""04/08/2025"",""TotInvVal"":22727.0,""ItemCnt"":3,""MainHsnCode"":""84238190"",""Irn"":""cac04dad85fded9d65847c41022508ef49bc2ea0a190db1b14d95b4b87804c28"",""IrnDt"":""2025-08-04 12:51:00""}",eyJhbGciOiJSUzI1NiIsImtpZCI6IjRERTE1NDRBRTY5NUJEQzg0RUM3QkMxMkYyRjU3RjgxM0Y0NEUzMDEiLCJ4NXQiOiJUZUZVU3VhVnZjaE94N3dTOHZWX2dUOUU0d0UiLCJ0eXAiOiJKV1QifQ.eyJpc3MiOiJOSUMiLCJkYXRhIjoie1wiU2VsbGVyR3N0aW5cIjpcIjMyQUFGQ0kxOTUwRjFaWlwiLFwiQnV5ZXJHc3RpblwiOlwiMzJBRktQQTIxNzRBMVo5XCIsXCJEb2NOb1wiOlwiQ04tMDAyMDJcIixcIkRvY1R5cFwiOlwiQ1JOXCIsXCJEb2NEdFwiOlwiMDQvMDgvMjAyNVwiLFwiVG90SW52VmFsXCI6MjI3MjcuMCxcIkl0ZW1DbnRcIjozLFwiTWFpbkhzbkNvZGVcIjpcIjg0MjM4MTkwXCIsXCJJcm5cIjpcImNhYzA0ZGFkODVmZGVkOWQ2NTg0N2M0MTAyMjUwOGVmNDliYzJlYTBhMTkwZGIxYjE0ZDk1YjRiODc4MDRjMjhcIixcIklybkR0XCI6XCIyMDI1LTA4LTA0IDEyOjUxOjAwXCJ9In0.jvX4KfwAzHC1iitXTWyvqOI_U56H2b_d7-24Pv9EBtcjvw5ofHDhyhyUP8rjvz1cghZBXbSqlhHl84TVBK8HWXFR8UXYfxE44pamYh9hF2YNoK0dXfrwGJxTOW4WPj2OWJWVQMpAIttVAxIYga07T3EGNbsZG-YNthSsNduDz0rEY7ct4NllTfg40Y_ZBGPjUd1KSdH5UQGubY8uUMs3nfjYFRqI3G-nw4QEpGpLMSzxq_uDMTfRcl7Ofx1Z5uWjWjOjW4l4z7G0B0aFZiArwBGpS9FOhlTZ5q6j7_McHtg70PsZCRMet8KNNW_LO0jESjwFoVvwFeq8sMdbmRQFdA,152522583558164,2025-08-04 12:51:00,,,,INTERWEIGHING PVT LTD,32AAFCI1950F1ZZ,3PL Warehouse : C/O LOGIWIZ LOGISTICS INDIA PVT LTD,COCHIN,Kerala,India,683503,8803333444,admin@yesweigh.in,Taxable,99381000000006208,GST18,18.00,Tax Group,,,,,,0.000,,,32-Kerala,business_gst,32AFKPA2174A1Z9,,,,Others,entity_level,KL,19260.00,0.20,Adjustment,Registered,goods,Spreadsheet Template,nos,320.00,76061190,Sales,,SF20,,,,,,,,,,,,,,,0.000,Cochin,,
2025-08-04,,99381000000557009,,99381000023737121,CN-00202,Closed,Accounts Receivable,CENTRAL TRADERS,,"Court Road
Tirur",,Malappuram,Kerala,India,676101,7034181000,,,"Court Road
Tirur",,Malappuram,Kerala,India,7034181000,676101,,NO,NO,99381000001392083,INR,1.00,false,22727.00,0.00,0.00,,,,0.00,,,,,,,,,0.00,Other Charges,99381000000098082,Pushed,cac04dad85fded9d65847c41022508ef49bc2ea0a190db1b14d95b4b87804c28,,YES/25-26/0915,2025-07-15,0.000,,,,0.00,,,,,,,,,,,,,,,,true,Freight Charges,FALSE,0.00,0.0,60.00,,97.20,540.00,YES/25-26/0915,Cochin,9.00,9.00,0.00,0.00,48.60,48.60,0.00,0.00,48.60,48.60,0.00,0.00,Sales Return,,,"{""SellerGstin"":""32AAFCI1950F1ZZ"",""BuyerGstin"":""32AFKPA2174A1Z9"",""DocNo"":""CN-00202"",""DocTyp"":""CRN"",""DocDt"":""04/08/2025"",""TotInvVal"":22727.0,""ItemCnt"":3,""MainHsnCode"":""84238190"",""Irn"":""cac04dad85fded9d65847c41022508ef49bc2ea0a190db1b14d95b4b87804c28"",""IrnDt"":""2025-08-04 12:51:00""}",eyJhbGciOiJSUzI1NiIsImtpZCI6IjRERTE1NDRBRTY5NUJEQzg0RUM3QkMxMkYyRjU3RjgxM0Y0NEUzMDEiLCJ4NXQiOiJUZUZVU3VhVnZjaE94N3dTOHZWX2dUOUU0d0UiLCJ0eXAiOiJKV1QifQ.eyJpc3MiOiJOSUMiLCJkYXRhIjoie1wiU2VsbGVyR3N0aW5cIjpcIjMyQUFGQ0kxOTUwRjFaWlwiLFwiQnV5ZXJHc3RpblwiOlwiMzJBRktQQTIxNzRBMVo5XCIsXCJEb2NOb1wiOlwiQ04tMDAyMDJcIixcIkRvY1R5cFwiOlwiQ1JOXCIsXCJEb2NEdFwiOlwiMDQvMDgvMjAyNVwiLFwiVG90SW52VmFsXCI6MjI3MjcuMCxcIkl0ZW1DbnRcIjozLFwiTWFpbkhzbkNvZGVcIjpcIjg0MjM4MTkwXCIsXCJJcm5cIjpcImNhYzA0ZGFkODVmZGVkOWQ2NTg0N2M0MTAyMjUwOGVmNDliYzJlYTBhMTkwZGIxYjE0ZDk1YjRiODc4MDRjMjhcIixcIklybkR0XCI6XCIyMDI1LTA4LTA0IDEyOjUxOjAwXCJ9In0.jvX4KfwAzHC1iitXTWyvqOI_U56H2b_d7-24Pv9EBtcjvw5ofHDhyhyUP8rjvz1cghZBXbSqlhHl84TVBK8HWXFR8UXYfxE44pamYh9hF2YNoK0dXfrwGJxTOW4WPj2OWJWVQMpAIttVAxIYga07T3EGNbsZG-YNthSsNduDz0rEY7ct4NllTfg40Y_ZBGPjUd1KSdH5UQGubY8uUMs3nfjYFRqI3G-nw4QEpGpLMSzxq_uDMTfRcl7Ofx1Z5uWjWjOjW4l4z7G0B0aFZiArwBGpS9FOhlTZ5q6j7_McHtg70PsZCRMet8KNNW_LO0jESjwFoVvwFeq8sMdbmRQFdA,152522583558164,2025-08-04 12:51:00,,,,INTERWEIGHING PVT LTD,32AAFCI1950F1ZZ,3PL Warehouse : C/O LOGIWIZ LOGISTICS INDIA PVT LTD,COCHIN,Kerala,India,683503,8803333444,admin@yesweigh.in,Taxable,99381000000006208,GST18,18.00,Tax Group,,,,,,0.000,,,32-Kerala,business_gst,32AFKPA2174A1Z9,,,,Others,entity_level,KL,19260.00,0.20,Adjustment,Registered,service,Spreadsheet Template,kg,9.00,996819,Sales,,COCS,,,,,,,,,,,,,,,0.000,,,
2025-09-11,,99381000001663314,,99381000024524077,CN-00203,Closed,Accounts Receivable,GK electronics,,"SAFA COMPLEX,KONANCHERY","KOKKALLUR PO,BALUSSERY",KOZHIKODE,Kerala,India,673612,8086568201,,,"SAFA COMPLEX,KONANCHERY","KOKKALLUR PO,BALUSSERY",KOZHIKODE,Kerala,India,8086568201,673612,,NO,NO,99381000000161200,INR,1.00,false,2714.00,0.00,0.00,,,,0.00,,,,,,,,,0.00,,99381000003083031,Pushed,a585bcc8ce82f9a3ec8881bf0c52f620526dcc6f8429ed9140279f914d6aeea5,,YES/25-26/1260,2025-08-21,0.000,,,,0.00,,,,,,,,,,,,,,,,true,Q9LBL PRINT HEAD,FALSE,0.00,0.0,1.00,,414.00,2300.00,"YES/25-26/1464,YES/26-27/0634",Head Office,9.00,9.00,0.00,0.00,207.00,207.00,0.00,0.00,207.00,207.00,0.00,0.00,Sales Return,,,"{""SellerGstin"":""32AAFCI1950F1ZZ"",""BuyerGstin"":""32CPSPM4266B1ZV"",""DocNo"":""CN-00203"",""DocTyp"":""CRN"",""DocDt"":""11/09/2025"",""TotInvVal"":2714.0,""ItemCnt"":1,""MainHsnCode"":""84239020"",""Irn"":""a585bcc8ce82f9a3ec8881bf0c52f620526dcc6f8429ed9140279f914d6aeea5"",""IrnDt"":""2025-09-11 14:59:00""}",eyJhbGciOiJSUzI1NiIsImtpZCI6IjRERTE1NDRBRTY5NUJEQzg0RUM3QkMxMkYyRjU3RjgxM0Y0NEUzMDEiLCJ4NXQiOiJUZUZVU3VhVnZjaE94N3dTOHZWX2dUOUU0d0UiLCJ0eXAiOiJKV1QifQ.eyJpc3MiOiJOSUMiLCJkYXRhIjoie1wiU2VsbGVyR3N0aW5cIjpcIjMyQUFGQ0kxOTUwRjFaWlwiLFwiQnV5ZXJHc3RpblwiOlwiMzJDUFNQTTQyNjZCMVpWXCIsXCJEb2NOb1wiOlwiQ04tMDAyMDNcIixcIkRvY1R5cFwiOlwiQ1JOXCIsXCJEb2NEdFwiOlwiMTEvMDkvMjAyNVwiLFwiVG90SW52VmFsXCI6MjcxNC4wLFwiSXRlbUNudFwiOjEsXCJNYWluSHNuQ29kZVwiOlwiODQyMzkwMjBcIixcIklyblwiOlwiYTU4NWJjYzhjZTgyZjlhM2VjODg4MWJmMGM1MmY2MjA1MjZkY2M2Zjg0MjllZDkxNDAyNzlmOTE0ZDZhZWVhNVwiLFwiSXJuRHRcIjpcIjIwMjUtMDktMTEgMTQ6NTk6MDBcIn0ifQ.4zpLZDNEFRrGDunouTXyQ4tNdaM0r8wVAqCHza-9bOSbqeFxpMAyx_Y1QJyhjuhE6RUYQk6Iz-zhpbvvWBom9VlHijqeiNb4VY7-LuPlLXPAtbkFLqhzmQlba7nUE2D8WQSmfMuTbwZDN1jkldRW351e-60oDR1Nn864JGCyjrZGmkFuMd3K8noW13BW1ze--zyTZo952KCWzBKSO1UCp9Rtpe2FB5DdUfKRmg1F5wrCTqr2YPiOZKXsFNfiq-pPzzPbrl0tBtjrz8oMueVMvXE5OBn1E7b4vvpVPk6FvLb59pGOxtdYjd9kSTOMEoauSEqA2_rEfbND1FHYH88tUQ,152523002329503,2025-09-11 14:59:00,,,,INTERWEIGHING PVT LTD,32AAFCI1950F1ZZ,"49/470 D1 ,3rd Floor",COCHIN,Kerala,India,683503,8803333444,admin@yesweigh.in,Taxable,99381000000006208,GST18,18.00,Tax Group,,,,,,0.000,,,32-Kerala,business_gst,32CPSPM4266B1ZV,,,,Visakh - Spares,entity_level,KL,2300.00,0.00,Adjustment,Registered,goods,Spreadsheet Template,nos,2300.00,84239020,Sales,,Q9703,,,,,,,,,,,,,,,0.000,Head Office,,
2025-09-30,,,,99381000025104821,CN-00204,Closed,Accounts Receivable,Dynamic Enterprises,,ROOM NO.19/747,MARKET ROAD. IRINJALAKKUDA PO,THRISSUR,Kerala,India,680121,,,,ROOM NO.19/747,MARKET ROAD. IRINJALAKKUDA PO,THRISSUR,Kerala,India,,680121,,NO,NO,99381000000151001,INR,1.00,false,28840.00,0.00,0.00,,,,0.00,,,,,,,,,0.00,,99381000000098082,Yet To Be Pushed,,,,,0.000,,,,0.00,,,,,,,,,,,,,,,,true,,FALSE,0.00,0.0,1.00,Discount Allowed,0.00,28840.00,YES/25-26/1712,Cochin,,,,,,,,,,,,,Post Sale Discount,,,,,,,,,,INTERWEIGHING PVT LTD,32AAFCI1950F1ZZ,3PL Warehouse : C/O LOGIWIZ LOGISTICS INDIA PVT LTD,COCHIN,Kerala,India,683503,8803333444,admin@yesweigh.in,Out of Scope,,,,,,,,,,0.000,,,32-Kerala,business_gst,32ATJPS7075B1ZN,,,,Others,entity_level,KL,28840.00,0.00,Adjustment,Registered,service,Spreadsheet Template,,28840.00,,Trade Discount,,,,,,,,,,,,,,,,,0.000,,,
2025-09-30,,,,99381000025237503,CN-00205,Closed,Accounts Receivable,MEEZAN ELECTRONIC SCALES PRIVATE LIMITED,Riyas,"8/308A Meezan Tower
Calicut Road, Manjeri",,Manjeri,Kerala,India,676121,9446157730,,Riyas,"8/308A Meezan Tower 
Calicut Road , Manjeri",,MANJERI,Kerala,India,9446157730,676121,,NO,NO,99381000000112170,INR,1.00,false,133932.00,0.00,0.00,,,,0.00,,,,,,,,,0.00,,99381000000098082,Yet To Be Pushed,,,,,0.000,,,,0.00,,,,,,,,,,,,,,,,true,,FALSE,0.00,0.0,1.00,Discount Allowed,0.00,133932.00,"YES/25-26/1768,YES/25-26/1764,YES/25-26/1735,YES/25-26/1727,YES/25-26/1803",Cochin,,,,,,,,,,,,,Post Sale Discount,,,,,,,,,,INTERWEIGHING PVT LTD,32AAFCI1950F1ZZ,3PL Warehouse : C/O LOGIWIZ LOGISTICS INDIA PVT LTD,COCHIN,Kerala,India,683503,8803333444,admin@yesweigh.in,Out of Scope,,,,,,,,,,0.000,,,32-Kerala,business_gst,32AAECM1277C1ZY,,,,Others,entity_level,KL,133932.00,0.00,Adjustment,Registered,service,Spreadsheet Template,,133932.00,,Trade Discount,,,,,,,,,,,,,,,,,0.000,,,
2025-09-30,,,,99381000025237665,CN-00206,Closed,Accounts Receivable,ACCURATE TRADE LINKS,Harish,Future Centre,Ottukuzhi Road,Trivandrum,Kerala,India,695001,9847141007,,Harish,Future Centre,Ottukuzhi Road,Trivandrum,Kerala,India,9847141007,695001,,NO,NO,99381000000114383,INR,1.00,false,67064.00,0.00,0.00,,,,0.00,,,,,,,,,0.00,,99381000000098082,Yet To Be Pushed,,,,,0.000,,,,0.00,,,,,,,,,,,,,,,,true,,FALSE,0.00,0.0,1.00,Discount Allowed,0.00,67064.00,YES/25-26/1725,Cochin,,,,,,,,,,,,,Post Sale Discount,,,,,,,,,,INTERWEIGHING PVT LTD,32AAFCI1950F1ZZ,3PL Warehouse : C/O LOGIWIZ LOGISTICS INDIA PVT LTD,COCHIN,Kerala,India,683503,8803333444,admin@yesweigh.in,Out of Scope,,,,,,,,,,0.000,,,32-Kerala,business_gst,32AHJPK1741Q1Z4,,,,Others,entity_level,KL,67064.00,0.00,Adjustment,Registered,service,Spreadsheet Template,,67064.00,,Trade Discount,,,,,,,,,,,,,,,,,0.000,,,
2025-09-30,,,,99381000025237809,CN-00207,Closed,Accounts Receivable,Victory Scales,,"M/s Victory Scales
CSI Ascension Square, Below ICICI Bank",Collectrate P.O,"Kottayam,",Kerala,India,686016,9447165493,,,"Manickathinal Building,",Perumbaikad P.O,"Kottayam,",Kerala,India,9447165493,686016,,NO,NO,99381000000231096,INR,1.00,false,27177.00,0.00,0.00,,,,0.00,,,,,,,,,0.00,,99381000000098082,Yet To Be Pushed,,,,,0.000,,,,0.00,,,,,,,,,,,,,,,,true,,FALSE,0.00,0.0,1.00,Discount allowed,0.00,27177.00,"YES/25-26/1738,YES/25-26/1784",Cochin,,,,,,,,,,,,,Post Sale Discount,,,,,,,,,,INTERWEIGHING PVT LTD,32AAFCI1950F1ZZ,3PL Warehouse : C/O LOGIWIZ LOGISTICS INDIA PVT LTD,COCHIN,Kerala,India,683503,8803333444,admin@yesweigh.in,Out of Scope,,,,,,,,,,0.000,,,32-Kerala,business_gst,32AAAAV1247P1ZC,,,,Others,entity_level,KL,27177.00,0.00,Adjustment,Registered,service,Spreadsheet Template,,27177.00,,Trade Discount,,,,,,,,,,,,,,,,,0.000,,,
2025-09-30,,,,99381000025237829,CN-00208,Closed,Accounts Receivable,ELMASS’ Weighing & Automation Pvt. Ltd,,"Souhruda Lane, Lissie Hospital Road, Ernakulam – 682018",,ERNAKULAM,Kerala,India,682018,7034030141,,,"Souhruda Lane, Lissie Hospital Road, Ernakulam – 682018",,ERNAKULAM,Kerala,India,7034030141,682018,,NO,NO,99381000005074017,INR,1.00,false,19412.00,0.00,0.00,,,,0.00,,,,,,,,,0.00,,99381000000098082,Yet To Be Pushed,,,,,0.000,,,,0.00,,,,,,,,,,,,,,,,true,,FALSE,0.00,0.0,1.00,Discount allowed,0.00,19412.00,YES/25-26/1733,Cochin,,,,,,,,,,,,,Post Sale Discount,,,,,,,,,,INTERWEIGHING PVT LTD,32AAFCI1950F1ZZ,3PL Warehouse : C/O LOGIWIZ LOGISTICS INDIA PVT LTD,COCHIN,Kerala,India,683503,8803333444,admin@yesweigh.in,Out of Scope,,,,,,,,,,0.000,,,32-Kerala,business_gst,32AAGCE7631N1ZF,,,,Others,entity_level,KL,19412.00,0.00,Adjustment,Registered,service,Spreadsheet Template,,19412.00,,Trade Discount,,,,,,,,,,,,,,,,,0.000,,,
2025-09-30,,,,99381000025237849,CN-00209,Closed,Accounts Receivable,ACE ELECTRONICS,,"Akai tower ,
Near Tali Temple 
Thali ,Calicut",,Calicut,Kerala,India,673002,,,,"Akai tower ,
Near Tali Temple 
Thali ,Calicut",,Calicut,Kerala,India,,673002,,NO,NO,99381000000084508,INR,1.00,false,28841.00,0.00,0.00,,,,0.00,,,,,,,,,0.00,,99381000000098082,Yet To Be Pushed,,,,,0.000,,,,0.00,,,,,,,,,,,,,,,,true,,FALSE,0.00,0.0,1.00,Discount allowed,0.00,28841.00,"YES/25-26/1857,YES/25-26/1929",Cochin,,,,,,,,,,,,,Post Sale Discount,,,,,,,,,,INTERWEIGHING PVT LTD,32AAFCI1950F1ZZ,3PL Warehouse : C/O LOGIWIZ LOGISTICS INDIA PVT LTD,COCHIN,Kerala,India,683503,8803333444,admin@yesweigh.in,Out of Scope,,,,,,,,,,0.000,,,32-Kerala,business_gst,32AAZFA3650P1ZV,,,,Others,entity_level,KL,28841.00,0.00,Adjustment,Registered,service,Spreadsheet Template,,28841.00,,Trade Discount,,,,,,,,,,,,,,,,,0.000,,,
2025-09-30,,,,99381000025237869,CN-00210,Closed,Accounts Receivable,TAKYON SYSTEMS,Mr. Vijay Kumar,Pallisserickal,Sasthamcotta,Kollam,Kerala,India,690521,04762830884,,Mr. Vijay Kumar,"Alleppy Parcel Service 
Godown Delivery, Baranikkavu",,Kollam,Kerala,India,04762830884,691010,,NO,NO,99381000000154574,INR,1.00,false,22185.00,0.00,0.00,,,,0.00,,,,,,,,,0.00,,99381000000098082,Yet To Be Pushed,,,,,0.000,,,,0.00,,,,,,,,,,,,,,,,true,,FALSE,0.00,0.0,1.00,Discount allowed,0.00,22185.00,YES/25-26/1728,Cochin,,,,,,,,,,,,,Post Sale Discount,,,,,,,,,,INTERWEIGHING PVT LTD,32AAFCI1950F1ZZ,3PL Warehouse : C/O LOGIWIZ LOGISTICS INDIA PVT LTD,COCHIN,Kerala,India,683503,8803333444,admin@yesweigh.in,Out of Scope,,,,,,,,,,0.000,,,32-Kerala,business_gst,32AANFT0176D1ZE,,,,Others,entity_level,KL,22185.00,0.00,Adjustment,Registered,service,Spreadsheet Template,,22185.00,,Trade Discount,,,,,,,,,,,,,,,,,0.000,,,
2025-09-30,,,,99381000025237889,CN-00211,Void,Accounts Receivable,Dynamic Enterprises,,ROOM NO.19/747,MARKET ROAD. IRINJALAKKUDA PO,THRISSUR,Kerala,India,680121,,,,ROOM NO.19/747,MARKET ROAD. IRINJALAKKUDA PO,THRISSUR,Kerala,India,,680121,,NO,NO,99381000000151001,INR,1.00,false,28841.00,28841.00,0.00,,,,0.00,,,,,,,,,0.00,,99381000000098082,Yet To Be Pushed,,,,,0.000,,,,0.00,,,,,,,,,,,,,,,,true,,FALSE,0.00,0.0,1.00,Discount Allowed,0.00,28841.00,,Cochin,,,,,,,,,,,,,Post Sale Discount,,,,,,,,,,INTERWEIGHING PVT LTD,32AAFCI1950F1ZZ,3PL Warehouse : C/O LOGIWIZ LOGISTICS INDIA PVT LTD,COCHIN,Kerala,India,683503,8803333444,admin@yesweigh.in,Out of Scope,,,,,,,,,,0.000,,,32-Kerala,business_gst,32ATJPS7075B1ZN,,,,Others,entity_level,KL,28841.00,0.00,Adjustment,Registered,service,Spreadsheet Template,,28841.00,,Trade Discount,,,,,,,,,,,,,,,,,0.000,,,
2025-09-30,,,,99381000025237909,CN-00212,Closed,Accounts Receivable,VENKATACHALAM & CO,,"590 ,VYSIAL STREET
OPPOSITE TO B1 POLICE STATION",,COIMBATORE,Tamil Nadu,India,641001,9655569000,,,"590 ,VYSIAL STREET
OPPOSITE TO B1 POLICE STATION",,COIMBATORE,Tamil Nadu,India,9655569000,641001,,NO,NO,99381000014693003,INR,1.00,false,33962.00,0.00,0.00,,,,0.00,,,,,,,,,0.00,,99381000000098082,Yet To Be Pushed,,,,,0.000,,,,0.00,,,,,,,,,,,,,,,,true,,FALSE,0.00,0.0,1.00,Discount Allowed,0.00,33962.00,YES/25-26/1726,Cochin,,,,,,,,,,,,,Post Sale Discount,,,,,,,,,,INTERWEIGHING PVT LTD,32AAFCI1950F1ZZ,3PL Warehouse : C/O LOGIWIZ LOGISTICS INDIA PVT LTD,COCHIN,Kerala,India,683503,8803333444,admin@yesweigh.in,Out of Scope,,,,,,,,,,0.000,,,33-Tamil Nadu,business_gst,33AAUFV3958J1ZE,,,,Others,entity_level,TN,33962.00,0.00,Adjustment,Registered,service,Spreadsheet Template,,33962.00,,Trade Discount,,,,,,,,,,,,,,,,,0.000,,,
