Purchase Order ID,Purchase Order Date,Branch ID,Branch Name,Delivery Date,Purchase Order Number,Reference#,Purchase Order Status,Vendor Name,HSN/SAC,Is Tax Calculated on Label Price,Source of Supply,Destination of Supply,GST Treatment,GST Identification Number (GSTIN),Is Inclusive Tax,Currency Code,Exchange Rate,Template Name,Reference No,Delivery Instructions,Terms & Conditions,Shipment preference,Expected Arrival Date,Account,Account Code,Item Price,Item Name,Product ID,SKU,UPC,MPN,EAN,ISBN,Item Desc,QuantityOrdered,QuantityCancelled,QuantityReceived,QuantityBilled,Usage unit,Warehouse Name,Discount Type,Is Discount Before Tax,Discount,Discount Amount,Tax ID,Item Tax,Item Tax %,Item Tax Amount,Item Tax Type,Item Exemption Code,Item Type,Reverse Charge Tax Name,Reverse Charge Tax Rate,Reverse Charge Tax Type,Item Total,Total,Adjustment,Adjustment Description,Entity Discount Percent,Entity Discount Amount,Discount Account,Discount Account Code,Supply Type,MRP,Loaction,Project ID,Project Name,Payment Terms,Payment Terms Label,Attention,Address,City,State,Country,Code,Phone,Deliver To Customer,Recipient Address,Recipient City,Recipient State,Recipient Country,Recipient Postal Code,Recipient Phone,TDS Name,TDS Section Code,TDS Section,TDS Percentage,TDS Amount,TCS Tax Name,TCS Percentage,TCS Amount,Nature Of Collection,Submitted By,Approved By,Submitted Date,Approved Date,CF.PO Created By/ Resolved By,CF.Payment terms 
99381000002704025,2021-03-23,99381000000098082,Cochin,,PO-00082,,Billed,Zhejiang Sifang Import and Export Co. Ltd,84238190,FALSE,,KL,overseas,,false,USD,72.358900000000,Compact 1,,,,,,Inventory Asset,,3.60,DIGITAL KITCHEN SCALE -10Kg,99381000003586695,EK6003,,,,,"Make :YESWEIGH Model :YSK-10
Max : 10Kg e: 1g",600.00,0.00,0.00,600.00,nos,Cochin,entity_level,true,0.00,0.0,,,,,,,goods,,,,2160.00,49338.67,0.19,Adjustment,0.00,0.000,,,,,,,,0,Due on Receipt,Yes Weigh ,"Regd office : 49/468A, CITY CENTER 2F VYTTILA ,ERNAKULAM, 682019",COCHIN,Kerala,India,683503,8803333444,,,,,,,,,,,,0.000,,,,,,,,,Sheba,100%Paid
99381000002704025,2021-03-23,99381000000098082,Cochin,,PO-00082,,Billed,Zhejiang Sifang Import and Export Co. Ltd,84238190,FALSE,,KL,overseas,,false,USD,72.358900000000,Compact 1,,,,,,Inventory Asset,,3.70,DIGITAL KITCHEN SCALE,99381000003586686,EK6005,,,,,"Make : YESWEIGH Model :YSK-5
Capacity : 5Kg e : 0.1g
",312.00,0.00,0.00,312.00,nos,Cochin,entity_level,true,0.00,0.0,,,,,,,goods,,,,1154.40,49338.67,0.19,Adjustment,0.00,0.000,,,,,,,,0,Due on Receipt,Yes Weigh ,"Regd office : 49/468A, CITY CENTER 2F VYTTILA ,ERNAKULAM, 682019",COCHIN,Kerala,India,683503,8803333444,,,,,,,,,,,,0.000,,,,,,,,,Sheba,100%Paid
99381000002704025,2021-03-23,99381000000098082,Cochin,,PO-00082,,Billed,Zhejiang Sifang Import and Export Co. Ltd,84238190,FALSE,,KL,overseas,,false,USD,72.358900000000,Compact 1,,,,,,Inventory Asset,,5.75,GLASS ELECTRONIC PERSONAL SCALE,99381000003586659,EB8020,,,,,"Make: YESWEIGH Model : YSB
Max :180 Kg Div:100g",600.00,0.00,0.00,600.00,nos,Cochin,entity_level,true,0.00,0.0,,,,,,,goods,,,,3450.00,49338.67,0.19,Adjustment,0.00,0.000,,,,,,,,0,Due on Receipt,Yes Weigh ,"Regd office : 49/468A, CITY CENTER 2F VYTTILA ,ERNAKULAM, 682019",COCHIN,Kerala,India,683503,8803333444,,,,,,,,,,,,0.000,,,,,,,,,Sheba,100%Paid
99381000002720045,2021-03-25,99381000000098082,Cochin,,PO-00083,,Billed,Xiamen Merc Electronic Technology Co.Ltd,84238190,FALSE,,KL,overseas,,false,USD,72.648020000000,Compact 1,,,,,,Inventory Asset,,216.00,"Label Printing Scale - Smart 4.3""",99381000002720027,LPS43,,,,,"Smart - 4.3""
30Kg/5g",1.00,0.00,0.00,1.00,nos,Cochin,entity_level,true,0.00,0.0,,,,,,,goods,,,,216.00,708.00,0.00,Adjustment,0.00,0.000,,,,,,,,0,Due on Receipt,Yes Weigh ,"Regd office : 49/468A, CITY CENTER 2F VYTTILA ,ERNAKULAM, 682019",COCHIN,Kerala,India,683503,8803333444,,,,,,,,,,,,0.000,,,,,,,,,Sheba,100% PAID
99381000002720045,2021-03-25,99381000000098082,Cochin,,PO-00083,,Billed,Xiamen Merc Electronic Technology Co.Ltd,84238190,FALSE,,KL,overseas,,false,USD,72.648020000000,Compact 1,,,,,,Inventory Asset,,246.00,Label Printing Scale - Smart 7,99381000002720036,LPS7,,,,,"Smart - 7""
30Kg/50g",2.00,0.00,0.00,2.00,nos,Cochin,entity_level,true,0.00,0.0,,,,,,,goods,,,,492.00,708.00,0.00,Adjustment,0.00,0.000,,,,,,,,0,Due on Receipt,Yes Weigh ,"Regd office : 49/468A, CITY CENTER 2F VYTTILA ,ERNAKULAM, 682019",COCHIN,Kerala,India,683503,8803333444,,,,,,,,,,,,0.000,,,,,,,,,Sheba,100% PAID
99381000002741069,2021-03-29,99381000000098082,Cochin,,PO-00084,,Billed,BREVERA TECHNOLOGIES PRIVATE LIMITED,8423,FALSE,KA,KL,business_gst,29AAFCB7108Q1Z4,false,INR,1.000000000000,Compact 1,,,,,,Inventory Asset,,135.00,SAFAL - 99MB 6V,99381000001165607,CH602,,,,,,224.00,0.00,0.00,224.00,nos,Cochin,entity_level,true,0.00,0.0,99381000000006196,IGST18,18.00,5443.20,ItemAmount,,goods,,,,30240.00,35860.20,0.00,Adjustment,0.00,0.000,,,,,,,,0,Due on Receipt,,"Interweighing Pvt Ltd,","ERNAKULAM, ",,,682019,,,,,,,,,,,,,0.000,,,,,,,,,,
99381000002741069,2021-03-29,99381000000098082,Cochin,,PO-00084,,Billed,BREVERA TECHNOLOGIES PRIVATE LIMITED,9968,FALSE,KA,KL,business_gst,29AAFCB7108Q1Z4,false,INR,1.000000000000,Compact 1,,,,,,Cost of Goods Sold,,150.00,Freight Charges,99381000000557009,COCS,,,,,,1.00,0.00,0.00,1.00,kg,,entity_level,true,0.00,0.0,99381000000006196,IGST18,18.00,27.00,ItemAmount,,service,,,,150.00,35860.20,0.00,Adjustment,0.00,0.000,,,,,,,,0,Due on Receipt,,"Interweighing Pvt Ltd,","ERNAKULAM, ",,,682019,,,,,,,,,,,,,0.000,,,,,,,,,,
99381000002806013,2021-04-08,99381000000098082,Cochin,,PO-00085,,Billed,Elmass System & Services,84231000,FALSE,KL,KL,business_gst,32AACFE8918M1Z7,false,INR,1.000000000000,Compact 1,,,,,,Inventory Asset,,2080.00,Platform scale,99381000000016068,BENCHPC,,,,,Max:50kg  e:5g  Min:100g ,12.00,0.00,0.00,12.00,nos,Cochin,entity_level,true,0.00,0.0,99381000000006208,GST18,18.00,4492.80,Tax Group,,goods,,,,24960.00,29452.80,0.00,Adjustment,0.00,0.000,,,,,,,,0,Due on Receipt,Yes Weigh ,"Regd office : 49/468A, CITY CENTER 2F VYTTILA ,ERNAKULAM, 682019",COCHIN,Kerala,India,683503,8803333444,,,,,,,,,,,,0.000,,,,,,,,,,
99381000002812294,2021-04-09,99381000000098082,Cochin,,PO-00086,,Billed,Elmass System & Services,84231000,FALSE,KL,KL,business_gst,32AACFE8918M1Z7,false,INR,1.000000000000,Compact 1,,,,,,Inventory Asset,,2080.00,Platform scale,99381000000016068,BENCHPC,,,,,Max:50kg  e:5g  Min:100g ,4.00,0.00,0.00,4.00,nos,Cochin,entity_level,true,0.00,0.0,99381000000006208,GST18,18.00,1497.60,Tax Group,,goods,,,,8320.00,9817.60,0.00,Adjustment,0.00,0.000,,,,,,,,0,Due on Receipt,Yes Weigh ,"Regd office : 49/468A, CITY CENTER 2F VYTTILA ,ERNAKULAM, 682019",COCHIN,Kerala,India,683503,8803333444,,,,,,,,,,,,0.000,,,,,,,,,,
99381000002826007,2021-04-12,99381000000098082,Cochin,,PO-00087,,Billed,Shanghai Yousheng Weighing Apparatus Co. Ltd.,84231000,FALSE,,KL,overseas,,false,USD,75.097627000000,Compact 1,,,,,,Inventory Asset,,123.00,Bill Printing scale Q8POS,99381000000011617,ECS5W,,,,,,460.00,0.00,0.00,460.00,nos,Cochin,entity_level,true,0.00,0.0,,,,,,,goods,,,,56580.00,59345.52,0.00,Adjustment,0.00,0.000,,,,,,,,0,Due on Receipt,Yes Weigh ,"Regd office : 49/468A, CITY CENTER 2F VYTTILA ,ERNAKULAM, 682019",COCHIN,Kerala,India,683503,8803333444,,,,,,,,,,,,0.000,,,,,,,,,Shalima,Fully paid
99381000002826007,2021-04-12,99381000000098082,Cochin,,PO-00087,,Billed,Shanghai Yousheng Weighing Apparatus Co. Ltd.,84239020,FALSE,,KL,overseas,,false,USD,75.097627000000,Compact 1,,,,,,Inventory Asset,,691.38,Spare Parts,99381000001847007,SPARE,,,,,,4.00,0.00,0.00,4.00,box,Cochin,entity_level,true,0.00,0.0,,,,,,,goods,,,,2765.52,59345.52,0.00,Adjustment,0.00,0.000,,,,,,,,0,Due on Receipt,Yes Weigh ,"Regd office : 49/468A, CITY CENTER 2F VYTTILA ,ERNAKULAM, 682019",COCHIN,Kerala,India,683503,8803333444,,,,,,,,,,,,0.000,,,,,,,,,Shalima,Fully paid
99381000002829209,2021-04-12,99381000000098082,Cochin,,PO-00088,,Billed,Elmass System & Services,84231000,FALSE,KL,KL,business_gst,32AACFE8918M1Z7,false,INR,1.000000000000,Compact 1,,,,,,Inventory Asset,,2080.00,Platform scale,99381000000016068,BENCHPC,,,,,Max:50kg  e:5g  Min:100g ,12.00,0.00,0.00,12.00,nos,Cochin,entity_level,true,0.00,0.0,99381000000006208,GST18,18.00,4492.80,Tax Group,,goods,,,,24960.00,29452.80,0.00,Adjustment,0.00,0.000,,,,,,,,0,Due on Receipt,Yes Weigh ,"Regd office : 49/468A, CITY CENTER 2F VYTTILA ,ERNAKULAM, 682019",COCHIN,Kerala,India,683503,8803333444,,,,,,,,,,,,0.000,,,,,,,,,,
99381000002829643,2021-04-13,99381000000098082,Cochin,,PO-00089,,Billed,SCANGLE RETAIL PVT.LTD,84231000,FALSE,KL,KL,business_gst,32ABECS9205P1ZZ,false,INR,1.000000000000,Compact 1,,,,,,Inventory Asset,,2080.00,Platform scale,99381000000016068,BENCHPC,,,,,Max:50kg  e:5g  Min:100g ,1.00,0.00,0.00,1.00,nos,Cochin,entity_level,true,0.00,0.0,99381000000006208,GST18,18.00,374.40,Tax Group,,goods,,,,2080.00,2454.00,-0.40,Adjustment,0.00,0.000,,,,,,,,0,Due on Receipt,Yes Weigh ,"Regd office : 49/468A, CITY CENTER 2F VYTTILA ,ERNAKULAM, 682019",COCHIN,Kerala,India,683503,8803333444,,,,,,,,,,,,0.000,,,,,,,,,,
99381000002873003,2021-04-19,99381000000098082,Cochin,,PO-00090,,Billed,Accurate Trade Links,84231000,FALSE,KL,KL,business_gst,32AHJPK1741Q1Z4,false,INR,1.000000000000,Compact 1,,,,,,Inventory Asset,,2515.25,Platform scale,99381000000016068,BENCHPC,,,,,Max:50kg  e:5g  Min:100g ,5.00,0.00,0.00,5.00,nos,Cochin,entity_level,true,0.00,0.0,99381000000006208,GST18,18.00,2263.72,Tax Group,,goods,,,,12576.25,27707.00,0.00,Adjustment,0.00,0.000,,,,,,,,0,Due on Receipt,Yes Weigh ,"Regd office : 49/468A, CITY CENTER 2F VYTTILA ,ERNAKULAM, 682019",COCHIN,Kerala,India,683503,8803333444,,,,,,,,,,,,0.000,,,,,,,,,,
99381000002873003,2021-04-19,99381000000098082,Cochin,,PO-00090,,Billed,Accurate Trade Links,84239020,FALSE,KL,KL,business_gst,32AHJPK1741Q1Z4,false,INR,1.000000000000,Compact 1,,,,,,Inventory Asset,,3634.75,Platform Weighing Scale 100kgx10g MS,99381000001476013,PFPC400X400MS,,,,,,3.00,0.00,0.00,3.00,nos,Cochin,entity_level,true,0.00,0.0,99381000000006208,GST18,18.00,1962.78,Tax Group,,goods,,,,10904.25,27707.00,0.00,Adjustment,0.00,0.000,,,,,,,,0,Due on Receipt,Yes Weigh ,"Regd office : 49/468A, CITY CENTER 2F VYTTILA ,ERNAKULAM, 682019",COCHIN,Kerala,India,683503,8803333444,,,,,,,,,,,,0.000,,,,,,,,,,
99381000002873115,2021-03-30,99381000000098082,Cochin,,PO-00091,,Billed,Accurate Trade Links,84239020,FALSE,KL,KL,business_gst,32AHJPK1741Q1Z4,false,INR,1.000000000000,Compact 1,,,,,,Inventory Asset,,3250.00,Platform Weighing Scale 100kgx10g MS,99381000001476013,PFPC400X400MS,,,,,,2.00,0.00,0.00,2.00,nos,Cochin,entity_level,true,0.00,0.0,99381000000006208,GST18,18.00,1170.00,Tax Group,,goods,,,,6500.00,7670.00,0.00,Adjustment,0.00,0.000,,,,,,,,0,Due on Receipt,Yes Weigh ,"Regd office : 49/468A, CITY CENTER 2F VYTTILA ,ERNAKULAM, 682019",COCHIN,Kerala,India,683503,8803333444,,,,,,,,,,,,0.000,,,,,,,,,,
99381000002879161,2021-04-16,99381000000098082,Cochin,,PO-00093,,Billed,DYNAMIC ENTERPRISES,84231000,FALSE,KL,KL,business_gst,32ATJPS7075B1ZN,false,INR,1.000000000000,Compact 1,,,,,,Inventory Asset,,2080.00,Platform scale,99381000000016068,BENCHPC,,,,,Max:50kg  e:5g  Min:100g ,4.00,0.00,0.00,4.00,nos,Cochin,entity_level,true,0.00,0.0,99381000000006208,GST18,18.00,1497.60,Tax Group,,goods,,,,8320.00,9817.60,0.00,Adjustment,0.00,0.000,,,,,,,,0,Due on Receipt,Yes Weigh ,"Regd office : 49/468A, CITY CENTER 2F VYTTILA ,ERNAKULAM, 682019",COCHIN,Kerala,India,683503,8803333444,,,,,,,,,,,,0.000,,,,,,,,,,
99381000002891147,2021-04-26,99381000000098082,Cochin,,PO-00094,,Billed,Elmass System & Services,84231000,FALSE,KL,KL,business_gst,32AACFE8918M1Z7,false,INR,1.000000000000,Compact 1,,,,,,Inventory Asset,,10000.00,Bill  Printing scale Q74W,99381000000343190,ECS4W,,,,,,6.00,0.00,0.00,6.00,nos,Cochin,entity_level,true,0.00,0.0,99381000000006208,GST18,18.00,10800.00,Tax Group,,goods,,,,60000.00,70800.00,0.00,Adjustment,0.00,0.000,,,,,,,,0,Due on Receipt,Yes Weigh ,"Regd office : 49/468A, CITY CENTER 2F VYTTILA ,ERNAKULAM, 682019",COCHIN,Kerala,India,683503,8803333444,,,,,,,,,,,,0.000,,,,,,,,,,
99381000002895630,2021-04-27,99381000000098082,Cochin,,PO-00095,,Billed,Elmass System & Services,84231000,FALSE,KL,KL,business_gst,32AACFE8918M1Z7,false,INR,1.000000000000,Compact 1,,,,,,Inventory Asset,,10500.00,Bill  Printing scale Q74W,99381000000343190,ECS4W,,,,,,2.00,0.00,0.00,2.00,nos,Cochin,entity_level,true,0.00,0.0,99381000000006208,GST18,18.00,3780.00,Tax Group,,goods,,,,21000.00,24780.00,0.00,Adjustment,0.00,0.000,,,,,,,,0,Due on Receipt,Yes Weigh ,"Regd office : 49/468A, CITY CENTER 2F VYTTILA ,ERNAKULAM, 682019",COCHIN,Kerala,India,683503,8803333444,,,,,,,,,,,,0.000,,,,,,,,,,
99381000002898105,2021-04-17,99381000000098082,Cochin,,PO-00097,,Billed,DYNAMIC ENTERPRISES,84231000,FALSE,KL,KL,business_gst,32ATJPS7075B1ZN,false,INR,1.000000000000,Compact 1,,,,,,Inventory Asset,,9650.00,Bill  Printing scale Q74W,99381000000343190,ECS4W,,,,,,1.00,0.00,0.00,1.00,nos,Cochin,entity_level,true,0.00,0.0,99381000000006208,GST18,18.00,1737.00,Tax Group,,goods,,,,9650.00,11387.00,0.00,Adjustment,0.00,0.000,,,,,,,,0,Due on Receipt,Yes Weigh ,"Regd office : 49/468A, CITY CENTER 2F VYTTILA ,ERNAKULAM, 682019",COCHIN,Kerala,India,683503,8803333444,,,,,,,,,,,,0.000,,,,,,,,,,
99381000002967272,2021-05-07,99381000000098082,Cochin,,PO-00100,,Billed,"ZHEJIANG NEW VISION IMP & EXP  CO, LTD",,FALSE,,KL,overseas,,false,USD,73.610600000000,Compact 1,,SAMPLE PURCHASE - PAYMENT DIRECT BY FAISAL SIR IN 300 RMB. PICKED THROUGH MEEZAN DHL,,DHL,,Inventory Asset,,23.20,CHICKEN SCALE,99381000003120323,SSCKNSCALE30X34,,,,,SAMPLE ,2.00,0.00,0.00,2.00,nos,Cochin,entity_level,true,0.00,0.0,,,,,,,goods,,,,46.40,46.40,0.00,Adjustment,0.00,0.000,,,,,,,,0,Due on Receipt,Yes Weigh ,"Regd office : 49/468A, CITY CENTER 2F VYTTILA ,ERNAKULAM, 682019",COCHIN,Kerala,India,683503,8803333444,,,,,,,,,,,,0.000,,,,,,,,,,
99381000003057091,2021-05-12,99381000000098082,Cochin,,PO-00101,,Partially Billed,Zhejiang Sifang Import and Export Co. Ltd,84231000,FALSE,,KL,overseas,,false,USD,73.443008000000,Compact 1,,,,,,Inventory Asset,,20.80,PLATFORM SCALE,99381000002790630,YS50GY,,,,,"Make: YESWEIGH  Model:YSP-50
Max:50kg  e:5g  Min:100g  Class:III",1500.00,0.00,0.00,900.00,nos,Cochin,entity_level,true,0.00,0.0,,,,,,,goods,,,,31200.00,31200.00,0.00,Adjustment,0.00,0.000,,,,,,,,0,Due on Receipt,Yes Weigh ,"Regd office : 49/468A, CITY CENTER 2F VYTTILA ,ERNAKULAM, 682019",COCHIN,Kerala,India,683503,8803333444,,,,,,,,,,,,0.000,,,,,,,,,Sheba,paid
99381000003055165,2021-05-12,99381000000098082,Cochin,,PO-00102,,Billed,Shanghai Yousheng Weighing Apparatus Co. Ltd.,84239020,FALSE,,KL,overseas,,false,USD,73.437615000000,Compact 1,,,,,,Inventory Asset,,75.00,Q8LBL MOTHERBOARD,99381000001687423,Q8622,,,,,,15.00,0.00,0.00,15.00,nos,Cochin,entity_level,true,0.00,0.0,,,,,,,goods,,,,1125.00,1325.00,0.00,Adjustment,0.00,0.000,,,,,,,,0,Due on Receipt,Yes Weigh ,"Regd office : 49/468A, CITY CENTER 2F VYTTILA ,ERNAKULAM, 682019",COCHIN,Kerala,India,683503,8803333444,,,,,,,,,,,,0.000,,,,,,,,,,
99381000003055165,2021-05-12,99381000000098082,Cochin,,PO-00102,,Billed,Shanghai Yousheng Weighing Apparatus Co. Ltd.,84239020,FALSE,,KL,overseas,,false,USD,73.437615000000,Compact 1,,,,,,Inventory Asset,,10.00,Q8LBL Dot Matrix Display Set,99381000001073021,Q8602,,,,,,20.00,0.00,0.00,20.00,nos,Cochin,entity_level,true,0.00,0.0,,,,,,,goods,,,,200.00,1325.00,0.00,Adjustment,0.00,0.000,,,,,,,,0,Due on Receipt,Yes Weigh ,"Regd office : 49/468A, CITY CENTER 2F VYTTILA ,ERNAKULAM, 682019",COCHIN,Kerala,India,683503,8803333444,,,,,,,,,,,,0.000,,,,,,,,,,
99381000003087024,2021-05-18,99381000000098082,Cochin,,PO-00105,,Billed,Elmass System & Services,84231000,FALSE,KL,KL,business_gst,32AACFE8918M1Z7,false,INR,1.000000000000,Compact 1,,,,,,Inventory Asset,,14000.00,Bill Printing scale Q8POS,99381000000011617,ECS5W,,,,,,1.00,0.00,0.00,1.00,nos,Cochin,entity_level,true,0.00,0.0,99381000000006208,GST18,18.00,2520.00,Tax Group,,goods,,,,14000.00,16520.00,0.00,Adjustment,0.00,0.000,,,,,,,,0,Due on Receipt,Yes Weigh ,"Regd office : 49/468A, CITY CENTER 2F VYTTILA ,ERNAKULAM, 682019",COCHIN,Kerala,India,683503,8803333444,,,,,,,,,,,,0.000,,,,,,,,,,
99381000003120235,2021-05-24,99381000000098082,Cochin,,PO-00106,,Billed,Elmass System & Services,84231000,FALSE,KL,KL,business_gst,32AACFE8918M1Z7,false,INR,1.000000000000,Compact 1,,,,,,Inventory Asset,,9500.00,Bill  Printing scale Q74W,99381000000343190,ECS4W,,,,,,6.00,0.00,0.00,6.00,nos,Cochin,entity_level,true,0.00,0.0,99381000000006208,GST18,18.00,10260.00,Tax Group,,goods,,,,57000.00,67260.00,0.00,Adjustment,0.00,0.000,,,,,,,,0,Due on Receipt,Yes Weigh ,"Regd office : 49/468A, CITY CENTER 2F VYTTILA ,ERNAKULAM, 682019",COCHIN,Kerala,India,683503,8803333444,,,,,,,,,,,,0.000,,,,,,,,,,
99381000003152276,2021-05-29,99381000000098082,Cochin,,PO-00107,,Billed,AXIS ELECTRONICS,84239020,FALSE,UK,KL,business_gst,05AMDPS1287L1ZP,false,INR,1.000000000000,Compact 1,,,,,,Inventory Asset,,1040.00,FLOOR SCALE INDICATOR,99381000001429925,K12IND,,,,,,32.00,0.00,0.00,32.00,nos,Cochin,entity_level,true,0.00,0.0,99381000000006196,IGST18,18.00,5990.40,ItemAmount,,goods,,,,33280.00,40804.40,0.00,Adjustment,0.00,0.000,,,,,,,,0,Due on Receipt,Yes Weigh ,"Regd office : 49/468A, CITY CENTER 2F VYTTILA ,ERNAKULAM, 682019",COCHIN,Kerala,India,683503,8803333444,,,,,,,,,,,,0.000,,,,,,,,,,
99381000003152276,2021-05-29,99381000000098082,Cochin,,PO-00107,,Billed,AXIS ELECTRONICS,996819,FALSE,UK,KL,business_gst,05AMDPS1287L1ZP,false,INR,1.000000000000,Compact 1,,,,,,Cost of Goods Sold,,1300.00,Freight,99381000003152296,FREIGH,,,,,,1.00,0.00,0.00,1.00,Lumpsum,,entity_level,true,0.00,0.0,99381000000006196,IGST18,18.00,234.00,ItemAmount,,service,,,,1300.00,40804.40,0.00,Adjustment,0.00,0.000,,,,,,,,0,Due on Receipt,Yes Weigh ,"Regd office : 49/468A, CITY CENTER 2F VYTTILA ,ERNAKULAM, 682019",COCHIN,Kerala,India,683503,8803333444,,,,,,,,,,,,0.000,,,,,,,,,,
99381000003163359,2021-05-31,99381000000098082,Cochin,,PO-00108,,Billed,SHREE HARI PRODUCTS,84239020,FALSE,GJ,KL,business_gst,24ADNFS8168D1ZQ,false,INR,1.000000000000,Compact 1,,,,,,Inventory Asset,,36.00,AC Cord wire CPU Cord(3 yard),99381000002008032,CW3X3,,,,,,300.00,0.00,0.00,300.00,nos,Cochin,entity_level,true,0.00,0.0,99381000000006196,IGST18,18.00,1944.00,ItemAmount,,goods,,,,10800.00,12744.00,0.00,Adjustment,0.00,0.000,,,,,,,,0,Due on Receipt,,"Interweighing Pvt Ltd,","ERNAKULAM, ",,,682019,,,,,,,,,,,,,0.000,,,,,,,,,,
99381000003192148,2021-06-03,99381000000098082,Cochin,,PO-00110,,Billed,"ZHEJIANG NEW VISION IMP & EXP  CO, LTD",84238290,FALSE,,KL,overseas,,false,USD,72.950102000000,Compact 1,,,,,,Inventory Asset,,13.50,CHICKEN SCALE 50Kg/5g,99381000003120323,SSCKNSCALE30X34,,,,,"30x34cm Portable scale 50Kg/5g, 1901 single display indicator, Li battery inside, SS pan, with full plastic handle",500.00,0.00,0.00,500.00,nos,Cochin,entity_level,true,0.00,0.0,,,,,,,goods,,,,6750.00,42587.50,0.00,Adjustment,0.00,0.000,,,,,,,,0,Due on Receipt,Yes Weigh ,"Regd office : 49/468A, CITY CENTER 2F VYTTILA ,ERNAKULAM, 682019",COCHIN,Kerala,India,683503,8803333444,,,,,,,,,,,,0.000,,,,,,,,,Sheba,30% advance payment
99381000003192148,2021-06-03,99381000000098082,Cochin,,PO-00110,,Billed,"ZHEJIANG NEW VISION IMP & EXP  CO, LTD",84238290,FALSE,,KL,overseas,,false,USD,72.950102000000,Compact 1,,,,,,Inventory Asset,,23.50,CHICKEN SCALE 300Kg/50g,99381000003192114,MSCKNSCALE40X40,,,,,"40x40cm MS portable scale with SS chequred  plate 
Capacity : 300kg/50g, 1901 single display indicator, Li battery, Mild steel pan with full SS handle.",500.00,0.00,0.00,500.00,nos,Cochin,entity_level,true,0.00,0.0,,,,,,,goods,,,,11750.00,42587.50,0.00,Adjustment,0.00,0.000,,,,,,,,0,Due on Receipt,Yes Weigh ,"Regd office : 49/468A, CITY CENTER 2F VYTTILA ,ERNAKULAM, 682019",COCHIN,Kerala,India,683503,8803333444,,,,,,,,,,,,0.000,,,,,,,,,Sheba,30% advance payment
99381000003192148,2021-06-03,99381000000098082,Cochin,,PO-00110,,Billed,"ZHEJIANG NEW VISION IMP & EXP  CO, LTD",84239020,FALSE,,KL,overseas,,false,USD,72.950102000000,Compact 1,,,,,,Inventory Asset,,26.50,PLATFORM SCALE 40X40 SS (150Kgx20g),99381000003192139,PF4040,,,,,"40X40CM Platform Scale, 150kg/20g, 1702 double display, green led indicator, AC Charger. 4V battery, SS pan, with SS back rail, SS pole, SS top platform, MS Frame",500.00,0.00,0.00,500.00,nos,Cochin,entity_level,true,0.00,0.0,,,,,,,goods,,,,13250.00,42587.50,0.00,Adjustment,0.00,0.000,,,,,,,,0,Due on Receipt,Yes Weigh ,"Regd office : 49/468A, CITY CENTER 2F VYTTILA ,ERNAKULAM, 682019",COCHIN,Kerala,India,683503,8803333444,,,,,,,,,,,,0.000,,,,,,,,,Sheba,30% advance payment
99381000003192148,2021-06-03,99381000000098082,Cochin,,PO-00110,,Billed,"ZHEJIANG NEW VISION IMP & EXP  CO, LTD",84238290,FALSE,,KL,overseas,,false,USD,72.950102000000,Compact 1,,,,,,Inventory Asset,,16.80,Platform Weighing Scale 30x34 MS,99381000003938861,PFPC30X34SS,,,,,Max : 50kg  e: 5g Class III,600.00,0.00,0.00,600.00,nos,Cochin,entity_level,true,0.00,0.0,,,,,,,goods,,,,10080.00,42587.50,0.00,Adjustment,0.00,0.000,,,,,,,,0,Due on Receipt,Yes Weigh ,"Regd office : 49/468A, CITY CENTER 2F VYTTILA ,ERNAKULAM, 682019",COCHIN,Kerala,India,683503,8803333444,,,,,,,,,,,,0.000,,,,,,,,,Sheba,30% advance payment
99381000003192148,2021-06-03,99381000000098082,Cochin,,PO-00110,,Billed,"ZHEJIANG NEW VISION IMP & EXP  CO, LTD",84239020,FALSE,,KL,overseas,,false,USD,72.950102000000,Compact 1,,,,,,Inventory Asset,,7.20,RED LED DOUBLE DISPLAY INDICATOR,99381000004301165,1802INDICATORR,,,,,,100.00,0.00,0.00,100.00,nos,Cochin,entity_level,true,0.00,0.0,,,,,,,goods,,,,720.00,42587.50,0.00,Adjustment,0.00,0.000,,,,,,,,0,Due on Receipt,Yes Weigh ,"Regd office : 49/468A, CITY CENTER 2F VYTTILA ,ERNAKULAM, 682019",COCHIN,Kerala,India,683503,8803333444,,,,,,,,,,,,0.000,,,,,,,,,Sheba,30% advance payment
99381000003192148,2021-06-03,99381000000098082,Cochin,,PO-00110,,Billed,"ZHEJIANG NEW VISION IMP & EXP  CO, LTD",84239020,FALSE,,KL,overseas,,false,USD,72.950102000000,Compact 1,,,,,,Inventory Asset,,37.50,Spare Parts,99381000001847007,SPARE,,,,,,1.00,0.00,0.00,1.00,box,Cochin,entity_level,true,0.00,0.0,,,,,,,goods,,,,37.50,42587.50,0.00,Adjustment,0.00,0.000,,,,,,,,0,Due on Receipt,Yes Weigh ,"Regd office : 49/468A, CITY CENTER 2F VYTTILA ,ERNAKULAM, 682019",COCHIN,Kerala,India,683503,8803333444,,,,,,,,,,,,0.000,,,,,,,,,Sheba,30% advance payment
