SalesOrder ID,Order Date,Expected Shipment Date,SalesOrder Number,Status,Custom Status,Customer ID,Customer Name,Branch ID,Branch Name,Place of Supply,Place of Supply(With State Code),GST Treatment,GST Identification Number (GSTIN),Is Export Without LUT/Bond,Tax Collected From Customer,Is Inclusive Tax,Reference#,Template Name,Currency Code,Exchange Rate,Discount Type,Is Discount Before Tax,Entity Discount Amount,Entity Discount Percent,Item Name,Product ID,SKU,UPC,MPN,EAN,ISBN,Kit Combo Item Name,Account,Account Code,Item Desc,QuantityOrdered,QuantityInvoiced,QuantityCancelled,QuantityPacked,Usage unit,Warehouse Name,Item Price,MRP,Discount,Discount Amount,HSN/SAC,Is Tax Calculated on Label Price,Supply Type,Tax ID,Item Tax,Item Tax %,Item Tax Amount,Item Tax Type,Reverse Charge Tax Name,Reverse Charge Tax Rate,Reverse Charge Tax Type,CGST Rate %,SGST Rate %,IGST Rate %,CESS Rate %,CGST(FCY),SGST(FCY),IGST(FCY),CESS(FCY),CGST,SGST,IGST,CESS,Item Tax Exemption Reason,Item Type,Loaction,Project ID,Project Name,Item Total,SubTotal,Total,Shipping Charge,Shipping Charge Tax ID,Shipping Charge Tax Amount,Shipping Charge Tax Name,Shipping Charge Tax %,Shipping Charge Tax Type,Shipping Charge Tax Exemption Code,Shipping Charge SAC Code,Adjustment,Adjustment Description,Sales person,Payment Terms,Payment Terms Label,Notes,Terms & Conditions,Delivery Method,Source,Billing Address,Billing Street2,Billing City,Billing State,Billing Country,Billing Code,Billing Fax,Billing Phone,Shipping Address,Shipping Street2,Shipping City,Shipping State,Shipping Country,Shipping Code,Shipping Fax,Shipping Phone,TDS Name,TDS Percentage,TDS Section Code,TDS Section,TDS Amount,TCS Tax Name,TCS Percentage,TCS Amount,Nature Of Collection,Item.CF.No of pcs in Master carton,CF.Mode of Transport
99381000026317001,2025-12-08,,SO-17113,invoiced,,99381000001725003,MATHA AGENCIES,99381000000098082,Cochin,KL,32-Kerala,business_gst,32EXQPS7423L1ZR,NO,NO,false,,Simple,INR,1.00,entity_level,true,0.000,0.00,Gujarath Government Stamping Fee /Expense for 50 kg,99381000025837096,GSF50,,,,,,Sales,,,4.00,4.00,0.00,0.00,nos,Cochin,270.00,,0.00,0.0,76061190,FALSE,Taxable,99381000000006208,GST18,18.00,194.40,Tax Group,,,,9.00,9.00,0.00,0.00,97.20,97.20,0.00,0.00,97.20,97.20,0.00,0.00,,goods,,,,1080.00,9096.00,10733.00,0.00,,,,,,,,0.00,Adjustment,,0,Due on Receipt,"Bank Details
                                                 
INTERWEIGHING PRIVATE LIMITED                            
ACCOUNT NO-3812693712                                          
KOTAK MAHINDRA BANK                                               
KARAMANA. Trivandrum                                               
IFSC  -  KKBK0009206  

","1. Validity : 30 days from the date of issue       
2. Payment Mode : IMPS/NEFT/RTGS               
3. Payment terms : 100% advance .                  
",,12,"CHAMAKKALA BUILDINGS, NO.VII/357,B8 TO B9","NEW BUS STAND, MANJOOR P.O",KURUPPANTHARA,Kerala,India,686603,,9496494258,"CHAMAKKALA BUILDINGS, NO.VII/357,B8 TO B9","NEW BUS STAND, MANJOOR P.O",KURUPPANTHARA,Kerala,India,686603,,9496494258,,0.00,,,0.000,,,,,,
99381000026317001,2025-12-08,,SO-17113,invoiced,,99381000001725003,MATHA AGENCIES,99381000000098082,Cochin,KL,32-Kerala,business_gst,32EXQPS7423L1ZR,NO,NO,false,,Simple,INR,1.00,entity_level,true,0.000,0.00,Freight Charges,99381000000557009,COCS,,,,,,Sales,,,24.00,24.00,0.00,0.00,kg,,9.00,,0.00,0.0,996819,FALSE,Taxable,99381000000006208,GST18,18.00,38.88,Tax Group,,,,9.00,9.00,0.00,0.00,19.44,19.44,0.00,0.00,19.44,19.44,0.00,0.00,,service,,,,216.00,9096.00,10733.00,0.00,,,,,,,,0.00,Adjustment,,0,Due on Receipt,"Bank Details
                                                 
INTERWEIGHING PRIVATE LIMITED                            
ACCOUNT NO-3812693712                                          
KOTAK MAHINDRA BANK                                               
KARAMANA. Trivandrum                                               
IFSC  -  KKBK0009206  

","1. Validity : 30 days from the date of issue       
2. Payment Mode : IMPS/NEFT/RTGS               
3. Payment terms : 100% advance .                  
",,12,"CHAMAKKALA BUILDINGS, NO.VII/357,B8 TO B9","NEW BUS STAND, MANJOOR P.O",KURUPPANTHARA,Kerala,India,686603,,9496494258,"CHAMAKKALA BUILDINGS, NO.VII/357,B8 TO B9","NEW BUS STAND, MANJOOR P.O",KURUPPANTHARA,Kerala,India,686603,,9496494258,,0.00,,,0.000,,,,,,
99381000026318001,2025-12-08,,SO-17114,invoiced,,99381000015451026,BLUE STAR WEIGHING SCALE,99381000000098082,Cochin,TS,36-Telangana,business_gst,36AJSPM0947K1ZM,NO,NO,false,,Simple,INR,1.00,entity_level,true,0.000,0.00,PLATFORM SCALE -BENCH (G-QZ1),99381000024199057,BPCQZ1,,,,,,Sales,,Max:50kg e:5g Min:100g Class:III Display : Green,52.00,52.00,0.00,0.00,nos,Cochin,1310.00,,0.00,0.0,84238290,FALSE,Taxable,99381000000006196,IGST18,18.00,12261.60,ItemAmount,,,,0.00,0.00,18.00,0.00,0.00,0.00,12261.60,0.00,0.00,0.00,12261.60,0.00,,goods,,,,68120.00,70200.00,82836.00,0.00,,,,,,,,0.00,Adjustment,Biju B,0,Due on Receipt,"Bank Details
                                                 
INTERWEIGHING PRIVATE LIMITED                            
ACCOUNT NO-3812693712                                          
KOTAK MAHINDRA BANK                                               
KARAMANA. Trivandrum                                               
IFSC  -  KKBK0009206  

","1. Validity : 30 days from the date of issue       
2. Payment Mode : IMPS/NEFT/RTGS               
3. Payment terms : 100% advance .                  
",,12,"Shop No. 9/A SY No. 127/1,Mahboob Mansion
old malakpet , market",,Hyderabad,Telangana,India,500036,,9666625262,"Shop No. 9/A SY No. 127/1,Mahboob Mansion
old malakpet , market",,Hyderabad,Telangana,India,500036,,9666625262,,0.00,,,0.000,,,,,,
99381000026318001,2025-12-08,,SO-17114,invoiced,,99381000015451026,BLUE STAR WEIGHING SCALE,99381000000098082,Cochin,TS,36-Telangana,business_gst,36AJSPM0947K1ZM,NO,NO,false,,Simple,INR,1.00,entity_level,true,0.000,0.00,Freight,99381000003152296,FREIGH,,,,,,Sales,,,1.00,1.00,0.00,0.00,Lumpsum,,2080.00,,0.00,0.0,996819,FALSE,Taxable,99381000000006196,IGST18,18.00,374.40,ItemAmount,,,,0.00,0.00,18.00,0.00,0.00,0.00,374.40,0.00,0.00,0.00,374.40,0.00,,service,,,,2080.00,70200.00,82836.00,0.00,,,,,,,,0.00,Adjustment,Biju B,0,Due on Receipt,"Bank Details
                                                 
INTERWEIGHING PRIVATE LIMITED                            
ACCOUNT NO-3812693712                                          
KOTAK MAHINDRA BANK                                               
KARAMANA. Trivandrum                                               
IFSC  -  KKBK0009206  

","1. Validity : 30 days from the date of issue       
2. Payment Mode : IMPS/NEFT/RTGS               
3. Payment terms : 100% advance .                  
",,12,"Shop No. 9/A SY No. 127/1,Mahboob Mansion
old malakpet , market",,Hyderabad,Telangana,India,500036,,9666625262,"Shop No. 9/A SY No. 127/1,Mahboob Mansion
old malakpet , market",,Hyderabad,Telangana,India,500036,,9666625262,,0.00,,,0.000,,,,,,
99381000026318026,2025-12-08,,SO-17115,invoiced,,99381000004249003,ACCURATE SOLUTIONS,99381000003083031,Head Office,TN,33-Tamil Nadu,business_gst,33AIDPA7375F1ZK,NO,NO,false,,Simple,INR,1.00,entity_level,true,0.000,0.00,ECS 5W/4W/ECR/INDICATOR Printer Roller,99381000009817915,ECS838,,,,,,Sales,,,1.00,1.00,0.00,0.00,nos,Head Office,210.00,,0.00,0.0,84239020,FALSE,Taxable,99381000000006196,IGST18,18.00,37.80,ItemAmount,,,,0.00,0.00,18.00,0.00,0.00,0.00,37.80,0.00,0.00,0.00,37.80,0.00,,goods,,,,210.00,360.00,425.00,0.00,,,,,,,,0.00,Adjustment,Biju B,0,Due on Receipt,"Bank Details
                                                 
INTERWEIGHING PRIVATE LIMITED                            
ACCOUNT NO-3812693712                                          
KOTAK MAHINDRA BANK                                               
KARAMANA. Trivandrum                                               
IFSC  -  KKBK0009206  

","1. Validity : 30 days from the date of issue       
2. Payment Mode : IMPS/NEFT/RTGS               
3. Payment terms : 100% advance .                  
",,12,"403,Stamp venders lane",North masi Street,Madhurai,Tamil Nadu,India,625001,,9047212132,"403,Stamp venders lane",North masi Street,Madhurai,Tamil Nadu,India,625001,,9047212132,,0.00,,,0.000,,,,,,
99381000026318026,2025-12-08,,SO-17115,invoiced,,99381000004249003,ACCURATE SOLUTIONS,99381000003083031,Head Office,TN,33-Tamil Nadu,business_gst,33AIDPA7375F1ZK,NO,NO,false,,Simple,INR,1.00,entity_level,true,0.000,0.00,Freight,99381000003152296,FREIGH,,,,,,Sales,,,1.00,1.00,0.00,0.00,Lumpsum,,150.00,,0.00,0.0,996819,FALSE,Taxable,99381000000006196,IGST18,18.00,27.00,ItemAmount,,,,0.00,0.00,18.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00,27.00,0.00,,service,,,,150.00,360.00,425.00,0.00,,,,,,,,0.00,Adjustment,Biju B,0,Due on Receipt,"Bank Details
                                                 
INTERWEIGHING PRIVATE LIMITED                            
ACCOUNT NO-3812693712                                          
KOTAK MAHINDRA BANK                                               
KARAMANA. Trivandrum                                               
IFSC  -  KKBK0009206  

","1. Validity : 30 days from the date of issue       
2. Payment Mode : IMPS/NEFT/RTGS               
3. Payment terms : 100% advance .                  
",,12,"403,Stamp venders lane",North masi Street,Madhurai,Tamil Nadu,India,625001,,9047212132,"403,Stamp venders lane",North masi Street,Madhurai,Tamil Nadu,India,625001,,9047212132,,0.00,,,0.000,,,,,,
99381000026314966,2025-12-08,,SO-17116,invoiced,,99381000000112170,MEEZAN ELECTRONIC SCALES PRIVATE LIMITED,99381000000098082,Cochin,KL,32-Kerala,business_gst,32AAECM1277C1ZY,NO,NO,false,,Simple,INR,1.00,entity_level,true,0.000,0.00,Label Printing Scale Q9LBL,99381000002536240,Q9LBL,,,,,,Sales,,Make:YESWEIGH  Model:YS-30   Max:30kg  e:5g  Min:100g  Class:III ,1.00,1.00,0.00,0.00,nos,Cochin,12500.00,,0.00,0.0,84231000,FALSE,Taxable,99381000000006208,GST18,18.00,2250.00,Tax Group,,,,9.00,9.00,0.00,0.00,1125.00,1125.00,0.00,0.00,1125.00,1125.00,0.00,0.00,,goods,,,,12500.00,13075.00,15429.00,0.00,,,,,,,,0.00,Adjustment,Others,0,Due on Receipt,"Bank Details
                                                 
INTERWEIGHING PRIVATE LIMITED                            
ACCOUNT NO-3812693712                                          
KOTAK MAHINDRA BANK                                               
KARAMANA. Trivandrum                                               
IFSC  -  KKBK0009206  

","1. Validity : 30 days from the date of issue       
2. Payment Mode : IMPS/NEFT/RTGS               
3. Payment terms : 100% advance .                  
",,1,"8/308A Meezan Tower
Calicut Road, Manjeri",,Manjeri,Kerala,India,676121,,9446157730,"8/308A Meezan Tower 
Calicut Road , Manjeri",,MANJERI,Kerala,India,676121,,9446157730,,0.00,,,0.000,,,,,1,
99381000026314966,2025-12-08,,SO-17116,invoiced,,99381000000112170,MEEZAN ELECTRONIC SCALES PRIVATE LIMITED,99381000000098082,Cochin,KL,32-Kerala,business_gst,32AAECM1277C1ZY,NO,NO,false,,Simple,INR,1.00,entity_level,true,0.000,0.00,Government Stamping Fee /Expense for 30 kg,99381000000186027,SF30,,,,,,Sales,,,1.00,1.00,0.00,0.00,nos,Cochin,485.00,,0.00,0.0,76061190,FALSE,Taxable,99381000000006208,GST18,18.00,87.30,Tax Group,,,,9.00,9.00,0.00,0.00,43.65,43.65,0.00,0.00,43.65,43.65,0.00,0.00,,goods,,,,485.00,13075.00,15429.00,0.00,,,,,,,,0.00,Adjustment,Others,0,Due on Receipt,"Bank Details
                                                 
INTERWEIGHING PRIVATE LIMITED                            
ACCOUNT NO-3812693712                                          
KOTAK MAHINDRA BANK                                               
KARAMANA. Trivandrum                                               
IFSC  -  KKBK0009206  

","1. Validity : 30 days from the date of issue       
2. Payment Mode : IMPS/NEFT/RTGS               
3. Payment terms : 100% advance .                  
",,1,"8/308A Meezan Tower
Calicut Road, Manjeri",,Manjeri,Kerala,India,676121,,9446157730,"8/308A Meezan Tower 
Calicut Road , Manjeri",,MANJERI,Kerala,India,676121,,9446157730,,0.00,,,0.000,,,,,,
99381000026314966,2025-12-08,,SO-17116,invoiced,,99381000000112170,MEEZAN ELECTRONIC SCALES PRIVATE LIMITED,99381000000098082,Cochin,KL,32-Kerala,business_gst,32AAECM1277C1ZY,NO,NO,false,,Simple,INR,1.00,entity_level,true,0.000,0.00,Freight Charges,99381000000557009,COCS,,,,,,Sales,,,10.00,10.00,0.00,0.00,kg,,9.00,,0.00,0.0,996819,FALSE,Taxable,99381000000006208,GST18,18.00,16.20,Tax Group,,,,9.00,9.00,0.00,0.00,8.10,8.10,0.00,0.00,8.10,8.10,0.00,0.00,,service,,,,90.00,13075.00,15429.00,0.00,,,,,,,,0.00,Adjustment,Others,0,Due on Receipt,"Bank Details
                                                 
INTERWEIGHING PRIVATE LIMITED                            
ACCOUNT NO-3812693712                                          
KOTAK MAHINDRA BANK                                               
KARAMANA. Trivandrum                                               
IFSC  -  KKBK0009206  

","1. Validity : 30 days from the date of issue       
2. Payment Mode : IMPS/NEFT/RTGS               
3. Payment terms : 100% advance .                  
",,1,"8/308A Meezan Tower
Calicut Road, Manjeri",,Manjeri,Kerala,India,676121,,9446157730,"8/308A Meezan Tower 
Calicut Road , Manjeri",,MANJERI,Kerala,India,676121,,9446157730,,0.00,,,0.000,,,,,,
99381000026323001,2025-12-08,,SO-17117,invoiced,,99381000018047101,"B MALLANNA & CO,.",99381000000098082,Cochin,KA,29-Karnataka,business_gst,29CMEPM5251M1ZK,NO,NO,false,,Simple,INR,1.00,entity_level,true,0.000,0.00,TABLE TOP SCALE PC (GREEN-AD),99381000024199181,ATM20GAD,,,,,,Sales,,"Max: 20kg  Min : 40g e : 2g Class III
Display : Green",5.00,5.00,0.00,0.00,nos,Cochin,1600.00,,0.00,0.0,84238190,FALSE,Taxable,99381000000006196,IGST18,18.00,1440.00,ItemAmount,,,,0.00,0.00,18.00,0.00,0.00,0.00,1440.00,0.00,0.00,0.00,1440.00,0.00,,goods,,,,8000.00,8360.00,9865.00,0.00,,,,,,,,0.00,Adjustment,,0,Due on Receipt,"Bank Details
                                                 
INTERWEIGHING PRIVATE LIMITED                            
ACCOUNT NO-3812693712                                          
KOTAK MAHINDRA BANK                                               
KARAMANA. Trivandrum                                               
IFSC  -  KKBK0009206  

","1. Validity : 30 days from the date of issue       
2. Payment Mode : IMPS/NEFT/RTGS               
3. Payment terms : 100% advance .                  
",,1,"BRAMHAPRAKASH NO.699,697/1,NEW L-4 SOJI STREET LASHKAR MOHALLA",,MYSORE,Karnataka,India,570001,,9663290929,"BRAMHAPRAKASH NO.699,697/1,NEW L-4 SOJI STREET LASHKAR MOHALLA",,MYSORE,Karnataka,India,570001,,9663290929,,0.00,,,0.000,,,,,,
99381000026323001,2025-12-08,,SO-17117,invoiced,,99381000018047101,"B MALLANNA & CO,.",99381000000098082,Cochin,KA,29-Karnataka,business_gst,29CMEPM5251M1ZK,NO,NO,false,,Simple,INR,1.00,entity_level,true,0.000,0.00,Freight,99381000003152296,FREIGH,,,,,,Sales,,,1.00,1.00,0.00,0.00,Lumpsum,,360.00,,0.00,0.0,996819,FALSE,Taxable,99381000000006196,IGST18,18.00,64.80,ItemAmount,,,,0.00,0.00,18.00,0.00,0.00,0.00,64.80,0.00,0.00,0.00,64.80,0.00,,service,,,,360.00,8360.00,9865.00,0.00,,,,,,,,0.00,Adjustment,,0,Due on Receipt,"Bank Details
                                                 
INTERWEIGHING PRIVATE LIMITED                            
ACCOUNT NO-3812693712                                          
KOTAK MAHINDRA BANK                                               
KARAMANA. Trivandrum                                               
IFSC  -  KKBK0009206  

","1. Validity : 30 days from the date of issue       
2. Payment Mode : IMPS/NEFT/RTGS               
3. Payment terms : 100% advance .                  
",,1,"BRAMHAPRAKASH NO.699,697/1,NEW L-4 SOJI STREET LASHKAR MOHALLA",,MYSORE,Karnataka,India,570001,,9663290929,"BRAMHAPRAKASH NO.699,697/1,NEW L-4 SOJI STREET LASHKAR MOHALLA",,MYSORE,Karnataka,India,570001,,9663290929,,0.00,,,0.000,,,,,,
99381000026341001,2025-12-10,,SO-17119,invoiced,,99381000007024011,SAFE ELECTRONIC,99381000000098082,Cochin,KL,32-Kerala,business_gst,32AJDPT1863E1ZE,NO,NO,false,,Simple,INR,1.00,entity_level,true,0.000,0.00,PRICE COMPUTING SCALE WITH POLE-GREEN,99381000002951037,APCPQ,,,,,,Sales,,"Make :YESWEIGH Model: YSP -30 
 Max :20kg e :2g
Display :Green",2.00,2.00,0.00,0.00,nos,Cochin,2000.00,,0.00,0.0,84231000,FALSE,Taxable,99381000000006208,GST18,18.00,720.00,Tax Group,,,,9.00,9.00,0.00,0.00,360.00,360.00,0.00,0.00,360.00,360.00,0.00,0.00,,goods,,,,4000.00,13526.00,15961.00,0.00,,,,,,,,0.00,Adjustment,Visakh - Inside kerala,0,Due on Receipt,"Bank Details
                                                 
INTERWEIGHING PRIVATE LIMITED                            
ACCOUNT NO-3812693712                                          
KOTAK MAHINDRA BANK                                               
KARAMANA. Trivandrum                                               
IFSC  -  KKBK0009206  

","1. Validity : 30 days from the date of issue       
2. Payment Mode : IMPS/NEFT/RTGS               
3. Payment terms : 100% advance .                  
",,1,"Room No.28/548/4, Sha Complex, North Bus stand",,Thrissur,Kerala,India,680020,,9747555743,"Room No.28/548/4, Sha Complex, North Bus stand",,Thrissur,Kerala,India,680020,,9747555743,,0.00,,,0.000,,,,,,
99381000026341001,2025-12-10,,SO-17119,invoiced,,99381000007024011,SAFE ELECTRONIC,99381000000098082,Cochin,KL,32-Kerala,business_gst,32AJDPT1863E1ZE,NO,NO,false,,Simple,INR,1.00,entity_level,true,0.000,0.00,Gujarath Government Stamping Fee /Expense for 20 kg,99381000025837117,GSF20,,,,,,Sales,,,2.00,2.00,0.00,0.00,nos,Cochin,170.00,,0.00,0.0,76061190,FALSE,Taxable,99381000000006208,GST18,18.00,61.20,Tax Group,,,,9.00,9.00,0.00,0.00,30.60,30.60,0.00,0.00,30.60,30.60,0.00,0.00,,goods,,,,340.00,13526.00,15961.00,0.00,,,,,,,,0.00,Adjustment,Visakh - Inside kerala,0,Due on Receipt,"Bank Details
                                                 
INTERWEIGHING PRIVATE LIMITED                            
ACCOUNT NO-3812693712                                          
KOTAK MAHINDRA BANK                                               
KARAMANA. Trivandrum                                               
IFSC  -  KKBK0009206  

","1. Validity : 30 days from the date of issue       
2. Payment Mode : IMPS/NEFT/RTGS               
3. Payment terms : 100% advance .                  
",,1,"Room No.28/548/4, Sha Complex, North Bus stand",,Thrissur,Kerala,India,680020,,9747555743,"Room No.28/548/4, Sha Complex, North Bus stand",,Thrissur,Kerala,India,680020,,9747555743,,0.00,,,0.000,,,,,,
99381000026341001,2025-12-10,,SO-17119,invoiced,,99381000007024011,SAFE ELECTRONIC,99381000000098082,Cochin,KL,32-Kerala,business_gst,32AJDPT1863E1ZE,NO,NO,false,,Simple,INR,1.00,entity_level,true,0.000,0.00,PLATFORM SCALE -BENCH (G-QZ1),99381000024199057,BPCQZ1,,,,,,Sales,,Max:50kg e:5g Min:100g Class:III Display : Green,4.00,4.00,0.00,0.00,nos,Cochin,1950.00,,0.00,0.0,84238290,FALSE,Taxable,99381000000006208,GST18,18.00,1404.00,Tax Group,,,,9.00,9.00,0.00,0.00,702.00,702.00,0.00,0.00,702.00,702.00,0.00,0.00,,goods,,,,7800.00,13526.00,15961.00,0.00,,,,,,,,0.00,Adjustment,Visakh - Inside kerala,0,Due on Receipt,"Bank Details
                                                 
INTERWEIGHING PRIVATE LIMITED                            
ACCOUNT NO-3812693712                                          
KOTAK MAHINDRA BANK                                               
KARAMANA. Trivandrum                                               
IFSC  -  KKBK0009206  

","1. Validity : 30 days from the date of issue       
2. Payment Mode : IMPS/NEFT/RTGS               
3. Payment terms : 100% advance .                  
",,1,"Room No.28/548/4, Sha Complex, North Bus stand",,Thrissur,Kerala,India,680020,,9747555743,"Room No.28/548/4, Sha Complex, North Bus stand",,Thrissur,Kerala,India,680020,,9747555743,,0.00,,,0.000,,,,,,
99381000026341001,2025-12-10,,SO-17119,invoiced,,99381000007024011,SAFE ELECTRONIC,99381000000098082,Cochin,KL,32-Kerala,business_gst,32AJDPT1863E1ZE,NO,NO,false,,Simple,INR,1.00,entity_level,true,0.000,0.00,Gujarath Government Stamping Fee /Expense for 50 kg,99381000025837096,GSF50,,,,,,Sales,,,4.00,4.00,0.00,0.00,nos,Cochin,270.00,,0.00,0.0,76061190,FALSE,Taxable,99381000000006208,GST18,18.00,194.40,Tax Group,,,,9.00,9.00,0.00,0.00,97.20,97.20,0.00,0.00,97.20,97.20,0.00,0.00,,goods,,,,1080.00,13526.00,15961.00,0.00,,,,,,,,0.00,Adjustment,Visakh - Inside kerala,0,Due on Receipt,"Bank Details
                                                 
INTERWEIGHING PRIVATE LIMITED                            
ACCOUNT NO-3812693712                                          
KOTAK MAHINDRA BANK                                               
KARAMANA. Trivandrum                                               
IFSC  -  KKBK0009206  

","1. Validity : 30 days from the date of issue       
2. Payment Mode : IMPS/NEFT/RTGS               
3. Payment terms : 100% advance .                  
",,1,"Room No.28/548/4, Sha Complex, North Bus stand",,Thrissur,Kerala,India,680020,,9747555743,"Room No.28/548/4, Sha Complex, North Bus stand",,Thrissur,Kerala,India,680020,,9747555743,,0.00,,,0.000,,,,,,
99381000026341001,2025-12-10,,SO-17119,invoiced,,99381000007024011,SAFE ELECTRONIC,99381000000098082,Cochin,KL,32-Kerala,business_gst,32AJDPT1863E1ZE,NO,NO,false,,Simple,INR,1.00,entity_level,true,0.000,0.00,Freight Charges,99381000000557009,COCS,,,,,,Sales,,,34.00,34.00,0.00,0.00,kg,,9.00,,0.00,0.0,996819,FALSE,Taxable,99381000000006208,GST18,18.00,55.08,Tax Group,,,,9.00,9.00,0.00,0.00,27.54,27.54,0.00,0.00,27.54,27.54,0.00,0.00,,service,,,,306.00,13526.00,15961.00,0.00,,,,,,,,0.00,Adjustment,Visakh - Inside kerala,0,Due on Receipt,"Bank Details
                                                 
INTERWEIGHING PRIVATE LIMITED                            
ACCOUNT NO-3812693712                                          
KOTAK MAHINDRA BANK                                               
KARAMANA. Trivandrum                                               
IFSC  -  KKBK0009206  

","1. Validity : 30 days from the date of issue       
2. Payment Mode : IMPS/NEFT/RTGS               
3. Payment terms : 100% advance .                  
",,1,"Room No.28/548/4, Sha Complex, North Bus stand",,Thrissur,Kerala,India,680020,,9747555743,"Room No.28/548/4, Sha Complex, North Bus stand",,Thrissur,Kerala,India,680020,,9747555743,,0.00,,,0.000,,,,,,
99381000026341061,2025-12-10,,SO-17120,invoiced,,99381000000014794,ALUVA SCALES INC,99381000000098082,Cochin,KL,32-Kerala,business_gst,32AAZFA1454F1ZI,NO,NO,false,,Simple,INR,1.00,entity_level,true,0.000,0.00,Bill Printing scale Q8POS,99381000000011617,ECS5W,,,,,,Sales,,Make:YESWEIGH  Model:YS-30   Max:30kg  e:5g  Min:100g  Class:III,2.00,2.00,0.00,0.00,nos,Cochin,13000.00,,0.00,0.0,84231000,FALSE,Taxable,99381000000006208,GST18,18.00,4680.00,Tax Group,,,,9.00,9.00,0.00,0.00,2340.00,2340.00,0.00,0.00,2340.00,2340.00,0.00,0.00,,goods,,,,26000.00,26000.00,30680.00,0.00,,,,,,,,0.00,Adjustment,Visakh - Inside kerala,-3,Due end of next month,"Bank Details
                                                 
INTERWEIGHING PRIVATE LIMITED                            
ACCOUNT NO-3812693712                                          
KOTAK MAHINDRA BANK                                               
KARAMANA. Trivandrum                                               
IFSC  -  KKBK0009206  

","1. Validity : 30 days from the date of issue       
2. Payment Mode : IMPS/NEFT/RTGS               
3. Payment terms : 100% advance .                  
",,1,XIII/228B,"SCALE TOWER,Desom -Chowara Road, East Desom",Aluva,Kerala,India,683102,,9846145868,XIII/228B,"SCALE TOWER,Desom -Chowara Road, East Desom",Aluva,Kerala,India,683102,,9846145868,,0.00,,,0.000,,,,,2,
99381000026342001,2025-12-10,,SO-17121,invoiced,,99381000008932001,MTS WEIGHING AND BILLING SOLUTIONS,99381000000098082,Cochin,TN,33-Tamil Nadu,business_registered_composition,33ARLPV0739K1ZC,NO,NO,false,,Simple,INR,1.00,entity_level,true,0.000,0.00,Cash Box,99381000000343208,ECSCD,,,,,,Sales,,,1.00,1.00,0.00,0.00,nos,Cochin,2500.00,,0.00,0.0,84239020,FALSE,Taxable,99381000000006196,IGST18,18.00,450.00,ItemAmount,,,,0.00,0.00,18.00,0.00,0.00,0.00,450.00,0.00,0.00,0.00,450.00,0.00,,goods,,,,2500.00,2680.00,3162.00,0.00,,,,,,,,0.00,Adjustment,Biju B,0,Due on Receipt,"Bank Details
                                                 
INTERWEIGHING PRIVATE LIMITED                            
ACCOUNT NO-3812693712                                          
KOTAK MAHINDRA BANK                                               
KARAMANA. Trivandrum                                               
IFSC  -  KKBK0009206  

","1. Validity : 30 days from the date of issue       
2. Payment Mode : IMPS/NEFT/RTGS               
3. Payment terms : 100% advance .                  
",,12,"No.19,7th cross st,Rajaji nagar, selaiur,camp road",,CHENNAI,Tamil Nadu,India,600073,,9843371834,S.Santhosh kumar,"S.Santhosh Kumar
Rani illam
No.7 Asadh street,
Senthaneerpuram",Trichy,Tamil Nadu,India,620004,,9789093709,,0.00,,,0.000,,,,,3,
99381000026342001,2025-12-10,,SO-17121,invoiced,,99381000008932001,MTS WEIGHING AND BILLING SOLUTIONS,99381000000098082,Cochin,TN,33-Tamil Nadu,business_registered_composition,33ARLPV0739K1ZC,NO,NO,false,,Simple,INR,1.00,entity_level,true,0.000,0.00,Freight Charges,99381000000557009,COCS,,,,,,Sales,,,6.00,6.00,0.00,0.00,kg,,30.00,,0.00,0.0,996819,FALSE,Taxable,99381000000006196,IGST18,18.00,32.40,ItemAmount,,,,0.00,0.00,18.00,0.00,0.00,0.00,32.40,0.00,0.00,0.00,32.40,0.00,,service,,,,180.00,2680.00,3162.00,0.00,,,,,,,,0.00,Adjustment,Biju B,0,Due on Receipt,"Bank Details
                                                 
INTERWEIGHING PRIVATE LIMITED                            
ACCOUNT NO-3812693712                                          
KOTAK MAHINDRA BANK                                               
KARAMANA. Trivandrum                                               
IFSC  -  KKBK0009206  

","1. Validity : 30 days from the date of issue       
2. Payment Mode : IMPS/NEFT/RTGS               
3. Payment terms : 100% advance .                  
",,12,"No.19,7th cross st,Rajaji nagar, selaiur,camp road",,CHENNAI,Tamil Nadu,India,600073,,9843371834,S.Santhosh kumar,"S.Santhosh Kumar
Rani illam
No.7 Asadh street,
Senthaneerpuram",Trichy,Tamil Nadu,India,620004,,9789093709,,0.00,,,0.000,,,,,,
